dt,kw,nantum,hour,dow,alt,dp,db,cmd,heat_day,cool_day,db_24h,dp_24h,month,day,year,week,weekday
2021-07-30 03:00:00,246.824,-1.0,3.0,4.0,29.99375,63.375,83.0,-1.0,0.0,0.2852083333333333,87.0,53.0,7,211,2021,30,1
2021-07-30 04:00:00,497.812,-1.0,4.0,4.0,30.0075,62.875,82.625,-1.0,0.0,0.2813020833333333,87.75,53.375,7,211,2021,30,1
2021-07-30 05:00:00,491.063,-1.0,5.0,4.0,30.0275,61.375,82.375,-1.0,0.0,0.27869791666666666,90.125,53.625,7,211,2021,30,1
2021-07-30 06:00:00,445.275,-1.0,6.0,4.0,30.04375,61.625,83.75,-1.0,0.0,0.2930208333333333,93.125,53.375,7,211,2021,30,1
2021-07-30 07:00:00,444.937,-1.0,7.0,4.0,30.05,61.0,85.375,-1.0,0.0,0.30994791666666666,95.375,53.25,7,211,2021,30,1
2021-07-30 08:00:00,422.55,-1.0,8.0,4.0,30.04625,60.625,87.125,-1.0,0.0,0.3281770833333333,96.75,52.0,7,211,2021,30,1
2021-07-30 09:00:00,437.737,-1.0,9.0,4.0,30.03625,59.625,89.375,-1.0,0.0,0.3516145833333333,98.75,52.0,7,211,2021,30,1
2021-07-30 10:00:00,435.262,-1.0,10.0,4.0,30.02625,58.625,91.125,-1.0,0.0,0.36984375,100.375,51.625,7,211,2021,30,1
2021-07-30 11:00:00,430.425,-1.0,11.0,4.0,30.0125,58.0,93.0,-1.0,0.0,0.389375,101.375,51.0,7,211,2021,30,1
2021-07-30 12:00:00,436.274,-1.0,12.0,4.0,29.9925,57.625,93.375,-1.0,0.0,0.39328124999999997,102.75,51.0,7,211,2021,30,1
2021-07-30 13:00:00,437.28700000000003,-1.0,13.0,4.0,29.98,58.125,92.875,-1.0,0.0,0.3880729166666666,104.0,50.25,7,211,2021,30,1
2021-07-30 14:00:00,434.137,-1.0,14.0,4.0,29.97625,60.0,89.875,-1.0,0.0,0.3568229166666666,104.75,48.25,7,211,2021,30,1
2021-07-30 15:00:00,429.975,-1.0,15.0,4.0,29.97,59.25,88.375,-1.0,0.0,0.34119791666666666,105.625,47.0,7,211,2021,30,1
2021-07-30 16:00:00,414.9,-1.0,16.0,4.0,29.97375,58.75,88.25,-1.0,0.0,0.3398958333333333,101.25,50.375,7,211,2021,30,1
2021-07-30 17:00:00,119.138,-1.0,17.0,4.0,29.98375,59.625,87.0,-1.0,0.0,0.326875,90.5,59.75,7,211,2021,30,1
2021-07-30 18:00:00,109.237,-1.0,18.0,4.0,29.99375,59.375,86.625,-1.0,0.0,0.32296874999999997,83.0,65.625,7,211,2021,30,1
2021-07-30 19:00:00,112.726,-1.0,19.0,4.0,30.00375,60.0,85.625,-1.0,0.0,0.3125520833333333,83.75,63.875,7,211,2021,30,1
2021-07-30 20:00:00,112.275,-1.0,20.0,4.0,30.01,59.625,85.0,-1.0,0.0,0.3060416666666666,85.0,62.0,7,211,2021,30,1
2021-07-30 21:00:00,113.064,-1.0,21.0,4.0,30.01375,59.75,84.625,-1.0,0.0,0.30213541666666666,83.875,62.375,7,211,2021,30,1
2021-07-30 22:00:00,111.375,-1.0,22.0,4.0,30.01625,60.625,84.75,-1.0,0.0,0.30343749999999997,82.375,63.75,7,211,2021,30,1
2021-07-30 23:00:00,111.261,-1.0,23.0,4.0,30.01,58.5,86.75,-1.0,0.0,0.3242708333333333,82.625,64.25,7,211,2021,30,1
2021-07-31 00:00:00,112.162,-1.0,0.0,5.0,30.00625,56.75,87.625,-1.0,0.0,0.33338541666666666,82.75,61.875,7,212,2021,30,0
2021-07-31 01:00:00,114.525,-1.0,1.0,5.0,30.00375,59.125,85.5,-1.0,0.0,0.31124999999999997,83.625,60.375,7,212,2021,30,0
2021-07-31 02:00:00,114.188,-1.0,2.0,5.0,30.01375,60.625,83.0,-1.0,0.0,0.2852083333333333,83.0,61.75,7,212,2021,30,0
2021-07-31 03:00:00,114.18900000000001,-1.0,3.0,5.0,30.0275,60.0,83.0,-1.0,0.0,0.2852083333333333,83.0,63.375,7,212,2021,30,0
2021-07-31 04:00:00,112.388,-1.0,4.0,5.0,30.04375,60.375,84.125,-1.0,0.0,0.2969270833333333,82.625,62.875,7,212,2021,30,0
2021-07-31 05:00:00,112.388,-1.0,5.0,5.0,30.0575,61.0,86.0,-1.0,0.0,0.3164583333333333,82.375,61.375,7,212,2021,30,0
2021-07-31 06:00:00,107.66300000000001,-1.0,6.0,5.0,30.07375,60.25,87.5,-1.0,0.0,0.3320833333333333,83.75,61.625,7,212,2021,30,0
2021-07-31 07:00:00,111.487,-1.0,7.0,5.0,30.08375,58.625,90.375,-1.0,0.0,0.36203124999999997,85.375,61.0,7,212,2021,30,0
2021-07-31 08:00:00,106.199,-1.0,8.0,5.0,30.09,58.375,91.375,-1.0,0.0,0.37244791666666666,87.125,60.625,7,212,2021,30,0
2021-07-31 09:00:00,108.225,-1.0,9.0,5.0,30.07875,58.625,92.375,-1.0,0.0,0.3828645833333333,89.375,59.625,7,212,2021,30,0
2021-07-31 10:00:00,110.92500000000001,-1.0,10.0,5.0,30.052500000000002,57.625,93.75,-1.0,0.0,0.39718749999999997,91.125,58.625,7,212,2021,30,0
2021-07-31 11:00:00,114.3,-1.0,11.0,5.0,30.03625,57.0,95.0,-1.0,0.0,0.4102083333333333,93.0,58.0,7,212,2021,30,0
2021-07-31 12:00:00,112.275,-1.0,12.0,5.0,30.03,59.625,91.25,-1.0,0.0,0.3711458333333333,93.375,57.625,7,212,2021,30,0
2021-07-31 13:00:00,110.925,-1.0,13.0,5.0,30.03,64.375,85.0,-1.0,0.0,0.3060416666666666,92.875,58.125,7,212,2021,30,0
2021-07-31 14:00:00,112.95,-1.0,14.0,5.0,30.01875,63.875,86.875,-1.0,0.0,0.32557291666666666,89.875,60.0,7,212,2021,30,0
2021-07-31 15:00:00,108.675,-1.0,15.0,5.0,30.0,60.875,91.125,-1.0,0.0,0.36984375,88.375,59.25,7,212,2021,30,0
2021-07-31 16:00:00,111.15,-1.0,16.0,5.0,30.0,59.0,92.625,-1.0,0.0,0.38546874999999997,88.25,58.75,7,212,2021,30,0
2021-07-31 17:00:00,112.949,-1.0,17.0,5.0,30.0,59.0,91.625,-1.0,0.0,0.3750520833333333,87.0,59.625,7,212,2021,30,0
2021-07-31 18:00:00,109.912,-1.0,18.0,5.0,30.00375,59.375,90.25,-1.0,0.0,0.36072916666666666,86.625,59.375,7,212,2021,30,0
2021-07-31 19:00:00,115.312,-1.0,19.0,5.0,30.017500000000002,60.375,89.0,-1.0,0.0,0.3477083333333333,85.625,60.0,7,212,2021,30,0
2021-07-31 20:00:00,115.539,-1.0,20.0,5.0,30.03,61.375,88.625,-1.0,0.0,0.3438020833333333,85.0,59.625,7,212,2021,30,0
2021-07-31 21:00:00,115.53699999999999,-1.0,21.0,5.0,30.03,62.375,87.625,-1.0,0.0,0.33338541666666666,84.625,59.75,7,212,2021,30,0
2021-07-31 22:00:00,115.425,-1.0,22.0,5.0,30.03,63.375,86.25,-1.0,0.0,0.31906249999999997,84.75,60.625,7,212,2021,30,0
2021-07-31 23:00:00,113.288,-1.0,23.0,5.0,30.03375,64.0,84.625,-1.0,0.0,0.30213541666666666,86.75,58.5,7,212,2021,30,0
2021-08-01 00:00:00,114.074,-1.0,0.0,6.0,30.04,63.25,84.375,-1.0,0.0,0.29953124999999997,87.625,56.75,8,213,2021,30,0
2021-08-01 01:00:00,114.075,-1.0,1.0,6.0,30.04375,62.0,84.625,-1.0,0.0,0.30213541666666666,85.5,59.125,8,213,2021,30,0
2021-08-01 02:00:00,113.40100000000001,-1.0,2.0,6.0,30.05,62.375,83.625,-1.0,0.0,0.29171874999999997,83.0,60.625,8,213,2021,30,0
2021-08-01 03:00:00,114.41199999999999,-1.0,3.0,6.0,30.05375,62.625,83.0,-1.0,0.0,0.2852083333333333,83.0,60.0,8,213,2021,30,0
2021-08-01 04:00:00,111.936,-1.0,4.0,6.0,30.0675,63.125,83.0,-1.0,0.0,0.2852083333333333,84.125,60.375,8,213,2021,30,0
2021-08-01 05:00:00,113.51400000000001,-1.0,5.0,6.0,30.08375,63.875,83.75,-1.0,0.0,0.2930208333333333,86.0,61.0,8,213,2021,30,0
2021-08-01 06:00:00,109.8,-1.0,6.0,6.0,30.0975,61.625,86.5,-1.0,0.0,0.32166666666666666,87.5,60.25,8,213,2021,30,0
2021-08-01 07:00:00,105.864,-1.0,7.0,6.0,30.10625,61.0,89.375,-1.0,0.0,0.3516145833333333,90.375,58.625,8,213,2021,30,0
2021-08-01 08:00:00,107.101,-1.0,8.0,6.0,30.1,61.0,90.375,-1.0,0.0,0.36203124999999997,91.375,58.375,8,213,2021,30,0
2021-08-01 09:00:00,106.538,-1.0,9.0,6.0,30.09625,60.625,92.875,-1.0,0.0,0.38807291666666666,92.375,58.625,8,213,2021,30,0
2021-08-01 10:00:00,110.812,-1.0,10.0,6.0,30.0825,59.25,96.0,-1.0,0.0,0.420625,93.75,57.625,8,213,2021,30,0
2021-08-01 11:00:00,108.90100000000001,-1.0,11.0,6.0,30.06625,58.75,95.625,-1.0,0.0,0.41671874999999997,95.0,57.0,8,213,2021,30,0
2021-08-01 12:00:00,108.9,-1.0,12.0,6.0,30.04875,58.875,96.125,-1.0,0.0,0.4219270833333333,91.25,59.625,8,213,2021,30,0
2021-08-01 13:00:00,108.562,-1.0,13.0,6.0,30.0225,57.0,98.0,-1.0,0.0,0.4414583333333333,85.0,64.375,8,213,2021,30,0
2021-08-01 14:00:00,108.0,-1.0,14.0,6.0,30.0025,56.625,98.375,-1.0,0.0,0.4453645833333333,86.875,63.875,8,213,2021,30,0
2021-08-01 15:00:00,110.813,-1.0,15.0,6.0,29.9825,55.625,99.0,-1.0,0.0,0.451875,91.125,60.875,8,213,2021,30,0
2021-08-01 16:00:00,113.512,-1.0,16.0,6.0,29.97375,55.0,99.0,-1.0,0.0,0.451875,92.625,59.0,8,213,2021,30,0
2021-08-01 17:00:00,110.587,-1.0,17.0,6.0,29.98375,55.375,98.25,-1.0,0.0,0.44406249999999997,91.625,59.0,8,213,2021,30,0
2021-08-01 18:00:00,111.262,-1.0,18.0,6.0,29.99375,56.0,96.625,-1.0,0.0,0.42713541666666666,90.25,59.375,8,213,2021,30,0
2021-08-01 19:00:00,115.876,-1.0,19.0,6.0,30.0075,56.0,95.25,-1.0,0.0,0.41281249999999997,89.0,60.375,8,213,2021,30,0
2021-08-01 20:00:00,115.763,-1.0,20.0,6.0,30.02375,56.0,93.625,-1.0,0.0,0.39588541666666666,88.625,61.375,8,213,2021,30,0
2021-08-01 21:00:00,116.325,-1.0,21.0,6.0,30.03,57.125,92.25,-1.0,0.0,0.38156249999999997,87.625,62.375,8,213,2021,30,0
2021-08-01 22:00:00,117.788,-1.0,22.0,6.0,30.03,59.0,90.25,-1.0,0.0,0.36072916666666666,86.25,63.375,8,213,2021,30,0
2021-08-01 23:00:00,114.188,-1.0,23.0,6.0,30.03,59.0,88.25,-1.0,0.0,0.3398958333333333,84.625,64.0,8,213,2021,30,0
2021-08-02 00:00:00,247.95,-1.0,0.0,0.0,30.03375,59.0,86.625,-1.0,0.0,0.32296874999999997,84.375,63.25,8,214,2021,31,1
2021-08-02 01:00:00,268.201,-1.0,1.0,0.0,30.04,59.0,85.625,-1.0,0.0,0.3125520833333333,84.625,62.0,8,214,2021,31,1
2021-08-02 02:00:00,271.575,-1.0,2.0,0.0,30.04375,59.0,84.25,-1.0,0.0,0.29822916666666666,83.625,62.375,8,214,2021,31,1
2021-08-02 03:00:00,476.66200000000003,-1.0,3.0,0.0,30.0575,59.0,83.75,-1.0,0.0,0.2930208333333333,83.0,62.625,8,214,2021,31,1
2021-08-02 04:00:00,546.412,-1.0,4.0,0.0,30.0775,58.625,86.125,-1.0,0.0,0.3177604166666666,83.0,63.125,8,214,2021,31,1
2021-08-02 05:00:00,513.45,-1.0,5.0,0.0,30.0975,58.375,87.625,-1.0,0.0,0.33338541666666666,83.75,63.875,8,214,2021,31,1
2021-08-02 06:00:00,482.174,-1.0,6.0,0.0,30.11,58.25,88.5,-1.0,0.0,0.34249999999999997,86.5,61.625,8,214,2021,31,1
2021-08-02 07:00:00,468.449,-1.0,7.0,0.0,30.10625,56.625,92.125,-1.0,0.0,0.3802604166666666,89.375,61.0,8,214,2021,31,1
2021-08-02 08:00:00,473.625,-1.0,8.0,0.0,30.1,55.625,94.375,-1.0,0.0,0.40369791666666666,90.375,61.0,8,214,2021,31,1
2021-08-02 09:00:00,480.15,-1.0,9.0,0.0,30.08875,55.0,96.125,-1.0,0.0,0.4219270833333333,92.875,60.625,8,214,2021,31,1
2021-08-02 10:00:00,471.712,-1.0,10.0,0.0,30.0625,53.5,99.125,-1.0,0.0,0.4531770833333333,96.0,59.25,8,214,2021,31,1
2021-08-02 11:00:00,469.46299999999997,-1.0,11.0,0.0,30.03875,50.25,101.75,-1.0,0.0,0.4805208333333333,95.625,58.75,8,214,2021,31,1
2021-08-02 12:00:00,467.774,-1.0,12.0,0.0,30.0125,46.75,103.75,-1.0,0.0,0.5013541666666667,96.125,58.875,8,214,2021,31,1
2021-08-02 13:00:00,463.838,-1.0,13.0,0.0,29.9925,42.625,105.0,-1.0,0.0,0.514375,98.0,57.0,8,214,2021,31,1
2021-08-02 14:00:00,460.012,-1.0,14.0,0.0,29.9725,41.625,105.375,-1.0,0.0,0.51828125,98.375,56.625,8,214,2021,31,1
2021-08-02 15:00:00,455.738,-1.0,15.0,0.0,29.95625,41.375,106.0,-1.0,0.0,0.5247916666666667,99.0,55.625,8,214,2021,31,1
2021-08-02 16:00:00,456.41200000000003,-1.0,16.0,0.0,29.94625,42.0,105.25,-1.0,0.0,0.5169791666666667,99.0,55.0,8,214,2021,31,1
2021-08-02 17:00:00,131.512,-1.0,17.0,0.0,29.94,42.375,103.25,-1.0,0.0,0.4961458333333333,98.25,55.375,8,214,2021,31,1
2021-08-02 18:00:00,113.625,-1.0,18.0,0.0,29.94375,44.125,101.25,-1.0,0.0,0.47531249999999997,96.625,56.0,8,214,2021,31,1
2021-08-02 19:00:00,115.651,-1.0,19.0,0.0,29.95375,46.0,99.25,-1.0,0.0,0.45447916666666666,95.25,56.0,8,214,2021,31,1
2021-08-02 20:00:00,114.638,-1.0,20.0,0.0,29.96,46.75,96.875,-1.0,0.0,0.4297395833333333,93.625,56.0,8,214,2021,31,1
2021-08-02 21:00:00,116.438,-1.0,21.0,0.0,29.96,47.25,94.625,-1.0,0.0,0.4063020833333333,92.25,57.125,8,214,2021,31,1
2021-08-02 22:00:00,114.075,-1.0,22.0,0.0,29.96,47.125,92.5,-1.0,0.0,0.38416666666666666,90.25,59.0,8,214,2021,31,1
2021-08-02 23:00:00,114.413,-1.0,23.0,0.0,29.96,48.625,89.625,-1.0,0.0,0.35421874999999997,88.25,59.0,8,214,2021,31,1
2021-08-03 00:00:00,224.325,-1.0,0.0,1.0,29.96,46.875,89.75,-1.0,0.0,0.3555208333333333,86.625,59.0,8,215,2021,31,1
2021-08-03 01:00:00,248.175,-1.0,1.0,1.0,29.9675,47.625,89.875,-1.0,0.0,0.3568229166666666,85.625,59.0,8,215,2021,31,1
2021-08-03 02:00:00,249.412,-1.0,2.0,1.0,29.98375,52.0,88.0,-1.0,0.0,0.3372916666666666,84.25,59.0,8,215,2021,31,1
2021-08-03 03:00:00,257.174,-1.0,3.0,1.0,29.997500000000002,50.5,87.25,-1.0,0.0,0.32947916666666666,83.75,59.0,8,215,2021,31,1
2021-08-03 04:00:00,502.087,-1.0,4.0,1.0,30.017500000000002,49.125,87.125,-1.0,0.0,0.3281770833333333,86.125,58.625,8,215,2021,31,1
2021-08-03 05:00:00,516.262,-1.0,5.0,1.0,30.03375,51.0,90.125,-1.0,0.0,0.3594270833333333,87.625,58.375,8,215,2021,31,1
2021-08-03 06:00:00,471.15,-1.0,6.0,1.0,30.04375,50.625,93.125,-1.0,0.0,0.3906770833333333,88.5,58.25,8,215,2021,31,1
2021-08-03 07:00:00,460.798,-1.0,7.0,1.0,30.04625,49.625,96.5,-1.0,0.0,0.4258333333333333,92.125,56.625,8,215,2021,31,1
2021-08-03 08:00:00,458.66200000000003,-1.0,8.0,1.0,30.03625,49.0,99.375,-1.0,0.0,0.45578124999999997,94.375,55.625,8,215,2021,31,1
2021-08-03 09:00:00,469.462,-1.0,9.0,1.0,30.02625,49.0,100.75,-1.0,0.0,0.47010416666666666,96.125,55.0,8,215,2021,31,1
2021-08-03 10:00:00,468.675,-1.0,10.0,1.0,30.0125,49.0,102.75,-1.0,0.0,0.49093749999999997,99.125,53.5,8,215,2021,31,1
2021-08-03 11:00:00,469.35,-1.0,11.0,1.0,29.98875,47.875,104.75,-1.0,0.0,0.5117708333333333,101.75,50.25,8,215,2021,31,1
2021-08-03 12:00:00,466.986,-1.0,12.0,1.0,29.9625,45.25,107.125,-1.0,0.0,0.5365104166666667,103.75,46.75,8,215,2021,31,1
2021-08-03 13:00:00,469.014,-1.0,13.0,1.0,29.93875,43.25,107.875,-1.0,0.0,0.5443229166666667,105.0,42.625,8,215,2021,31,1
2021-08-03 14:00:00,466.424,-1.0,14.0,1.0,29.9125,42.0,106.75,-1.0,0.0,0.5326041666666667,105.375,41.625,8,215,2021,31,1
2021-08-03 15:00:00,463.612,-1.0,15.0,1.0,29.8925,42.0,107.625,-1.0,0.0,0.54171875,106.0,41.375,8,215,2021,31,1
2021-08-03 16:00:00,461.362,-1.0,16.0,1.0,29.87625,42.0,106.625,-1.0,0.0,0.5313020833333333,105.25,42.0,8,215,2021,31,1
2021-08-03 17:00:00,129.375,-1.0,17.0,1.0,29.87,42.375,105.25,-1.0,0.0,0.5169791666666667,103.25,42.375,8,215,2021,31,1
2021-08-03 18:00:00,112.95,-1.0,18.0,1.0,29.87375,43.0,103.625,-1.0,0.0,0.5000520833333333,101.25,44.125,8,215,2021,31,1
2021-08-03 19:00:00,118.124,-1.0,19.0,1.0,29.88375,43.375,101.875,-1.0,0.0,0.4818229166666666,99.25,46.0,8,215,2021,31,1
2021-08-03 20:00:00,117.0,-1.0,20.0,1.0,29.89,44.0,99.25,-1.0,0.0,0.45447916666666666,96.875,46.75,8,215,2021,31,1
2021-08-03 21:00:00,118.799,-1.0,21.0,1.0,29.89,44.375,96.875,-1.0,0.0,0.4297395833333333,94.625,47.25,8,215,2021,31,1
2021-08-03 22:00:00,118.012,-1.0,22.0,1.0,29.89,45.0,94.625,-1.0,0.0,0.4063020833333333,92.5,47.125,8,215,2021,31,1
2021-08-03 23:00:00,114.976,-1.0,23.0,1.0,29.89375,44.625,93.625,-1.0,0.0,0.39588541666666666,89.625,48.625,8,215,2021,31,1
2021-08-04 00:00:00,221.625,-1.0,0.0,2.0,29.90375,45.125,92.25,-1.0,0.0,0.38156249999999997,89.75,46.875,8,216,2021,31,1
2021-08-04 01:00:00,249.525,-1.0,1.0,2.0,29.91375,47.0,90.25,-1.0,0.0,0.36072916666666666,89.875,47.625,8,216,2021,31,1
2021-08-04 02:00:00,255.825,-1.0,2.0,2.0,29.92375,47.0,89.0,-1.0,0.0,0.3477083333333333,88.0,52.0,8,216,2021,31,1
2021-08-04 03:00:00,255.037,-1.0,3.0,2.0,29.93375,47.0,89.0,-1.0,0.0,0.3477083333333333,87.25,50.5,8,216,2021,31,1
2021-08-04 04:00:00,497.586,-1.0,4.0,2.0,29.9475,47.0,89.375,-1.0,0.0,0.3516145833333333,87.125,49.125,8,216,2021,31,1
2021-08-04 05:00:00,512.099,-1.0,5.0,2.0,29.9675,47.0,91.125,-1.0,0.0,0.36984375,90.125,51.0,8,216,2021,31,1
2021-08-04 06:00:00,475.426,-1.0,6.0,2.0,29.98,47.0,94.125,-1.0,0.0,0.40109375,93.125,50.625,8,216,2021,31,1
2021-08-04 07:00:00,461.025,-1.0,7.0,2.0,29.98,45.875,97.875,-1.0,0.0,0.44015624999999997,96.5,49.625,8,216,2021,31,1
2021-08-04 08:00:00,463.83799999999997,-1.0,8.0,2.0,29.97625,42.5,101.75,-1.0,0.0,0.4805208333333333,99.375,49.0,8,216,2021,31,1
2021-08-04 09:00:00,470.923,-1.0,9.0,2.0,29.9625,38.875,103.75,-1.0,0.0,0.5013541666666667,100.75,49.0,8,216,2021,31,1
2021-08-04 10:00:00,466.76300000000003,-1.0,10.0,2.0,29.94625,37.375,106.125,-1.0,0.0,0.52609375,102.75,49.0,8,216,2021,31,1
2021-08-04 11:00:00,461.474,-1.0,11.0,2.0,29.92875,38.375,108.375,-1.0,0.0,0.54953125,104.75,47.875,8,216,2021,31,1
2021-08-04 12:00:00,459.0,-1.0,12.0,2.0,29.89875,39.375,109.75,-1.0,0.0,0.5638541666666667,107.125,45.25,8,216,2021,31,1
2021-08-04 13:00:00,460.799,-1.0,13.0,2.0,29.8725,39.625,110.625,-1.0,0.0,0.57296875,107.875,43.25,8,216,2021,31,1
2021-08-04 14:00:00,459.225,-1.0,14.0,2.0,29.8525,37.875,109.625,-1.0,0.0,0.5625520833333333,106.75,42.0,8,216,2021,31,1
2021-08-04 15:00:00,455.736,-1.0,15.0,2.0,29.83625,35.25,109.0,-1.0,0.0,0.5560416666666667,107.625,42.0,8,216,2021,31,1
2021-08-04 16:00:00,449.437,-1.0,16.0,2.0,29.82625,33.625,109.0,-1.0,0.0,0.5560416666666667,106.625,42.0,8,216,2021,31,1
2021-08-04 17:00:00,128.361,-1.0,17.0,2.0,29.82375,33.0,107.875,-1.0,0.0,0.5443229166666667,105.25,42.375,8,216,2021,31,1
2021-08-04 18:00:00,115.875,-1.0,18.0,2.0,29.83375,34.875,104.875,-1.0,0.0,0.5130729166666667,103.625,43.0,8,216,2021,31,1
2021-08-04 19:00:00,112.5,-1.0,19.0,2.0,29.84375,38.0,102.25,-1.0,0.0,0.48572916666666666,101.875,43.375,8,216,2021,31,1
2021-08-04 20:00:00,113.962,-1.0,20.0,2.0,29.85,38.75,99.125,-1.0,0.0,0.4531770833333333,99.25,44.0,8,216,2021,31,1
2021-08-04 21:00:00,116.775,-1.0,21.0,2.0,29.85,39.25,96.0,-1.0,0.0,0.420625,96.875,44.375,8,216,2021,31,1
2021-08-04 22:00:00,111.937,-1.0,22.0,2.0,29.85,37.625,95.25,-1.0,0.0,0.41281249999999997,94.625,45.0,8,216,2021,31,1
2021-08-04 23:00:00,113.626,-1.0,23.0,2.0,29.84625,37.75,92.875,-1.0,0.0,0.3880729166666666,93.625,44.625,8,216,2021,31,1
2021-08-05 00:00:00,215.436,-1.0,0.0,3.0,29.84375,38.25,91.75,-1.0,0.0,0.37635416666666666,92.25,45.125,8,217,2021,31,1
2021-08-05 01:00:00,245.47500000000002,-1.0,1.0,3.0,29.85,37.375,92.625,-1.0,0.0,0.38546874999999997,90.25,47.0,8,217,2021,31,1
2021-08-05 02:00:00,248.287,-1.0,2.0,3.0,29.85375,38.0,92.0,-1.0,0.0,0.3789583333333333,89.0,47.0,8,217,2021,31,1
2021-08-05 03:00:00,252.563,-1.0,3.0,3.0,29.8675,38.375,91.625,-1.0,0.0,0.3750520833333333,89.0,47.0,8,217,2021,31,1
2021-08-05 04:00:00,493.086,-1.0,4.0,3.0,29.89125,40.125,91.375,-1.0,0.0,0.37244791666666666,89.375,47.0,8,217,2021,31,1
2021-08-05 05:00:00,511.875,-1.0,5.0,3.0,29.91375,42.375,92.75,-1.0,0.0,0.3867708333333333,91.125,47.0,8,217,2021,31,1
2021-08-05 06:00:00,456.975,-1.0,6.0,3.0,29.92,42.25,95.125,-1.0,0.0,0.4115104166666666,94.125,47.0,8,217,2021,31,1
2021-08-05 07:00:00,440.212,-1.0,7.0,3.0,29.92,41.0,98.875,-1.0,0.0,0.45057291666666666,97.875,45.875,8,217,2021,31,1
2021-08-05 08:00:00,454.836,-1.0,8.0,3.0,29.91625,42.125,102.75,-1.0,0.0,0.49093749999999997,101.75,42.5,8,217,2021,31,1
2021-08-05 09:00:00,460.462,-1.0,9.0,3.0,29.9025,41.75,106.25,-1.0,0.0,0.5273958333333333,103.75,38.875,8,217,2021,31,1
2021-08-05 10:00:00,460.125,-1.0,10.0,3.0,29.88625,37.625,109.625,-1.0,0.0,0.5625520833333333,106.125,37.375,8,217,2021,31,1
2021-08-05 11:00:00,460.801,-1.0,11.0,3.0,29.8725,37.0,109.375,-1.0,0.0,0.5599479166666667,108.375,38.375,8,217,2021,31,1
2021-08-05 12:00:00,437.28700000000003,-1.0,12.0,3.0,29.8525,37.0,110.0,-1.0,0.0,0.5664583333333333,109.75,39.375,8,217,2021,31,1
2021-08-05 13:00:00,428.961,-1.0,13.0,3.0,29.8325,37.375,110.0,-1.0,0.0,0.5664583333333333,110.625,39.625,8,217,2021,31,1
2021-08-05 14:00:00,422.999,-1.0,14.0,3.0,29.81625,38.0,109.625,-1.0,0.0,0.5625520833333333,109.625,37.875,8,217,2021,31,1
2021-08-05 15:00:00,425.925,-1.0,15.0,3.0,29.80625,38.375,109.0,-1.0,0.0,0.5560416666666667,109.0,35.25,8,217,2021,31,1
2021-08-05 16:00:00,400.275,-1.0,16.0,3.0,29.7925,38.625,108.25,-1.0,0.0,0.5482291666666667,109.0,33.625,8,217,2021,31,1
2021-08-05 17:00:00,122.962,-1.0,17.0,3.0,29.78,38.75,106.625,-1.0,0.0,0.5313020833333333,107.875,33.0,8,217,2021,31,1
2021-08-05 18:00:00,111.15,-1.0,18.0,3.0,29.78375,38.875,104.875,-1.0,0.0,0.5130729166666667,104.875,34.875,8,217,2021,31,1
2021-08-05 19:00:00,119.474,-1.0,19.0,3.0,29.79375,34.75,101.875,-1.0,0.0,0.4818229166666666,102.25,38.0,8,217,2021,31,1
2021-08-05 20:00:00,116.437,-1.0,20.0,3.0,29.8075,31.0,99.625,-1.0,0.0,0.45838541666666666,99.125,38.75,8,217,2021,31,1
2021-08-05 21:00:00,115.314,-1.0,21.0,3.0,29.82375,31.375,98.625,-1.0,0.0,0.44796874999999997,96.0,39.25,8,217,2021,31,1
2021-08-05 22:00:00,111.937,-1.0,22.0,3.0,29.83,32.375,97.25,-1.0,0.0,0.4336458333333333,95.25,37.625,8,217,2021,31,1
2021-08-05 23:00:00,115.53800000000001,-1.0,23.0,3.0,29.83,33.75,95.625,-1.0,0.0,0.41671874999999997,92.875,37.75,8,217,2021,31,1
2021-08-06 00:00:00,202.838,-1.0,0.0,4.0,29.82625,35.375,94.25,-1.0,0.0,0.4023958333333333,91.75,38.25,8,218,2021,31,1
2021-08-06 01:00:00,223.538,-1.0,1.0,4.0,29.8275,36.375,91.875,-1.0,0.0,0.37765625,92.625,37.375,8,218,2021,31,1
2021-08-06 02:00:00,225.112,-1.0,2.0,4.0,29.84,36.25,90.0,-1.0,0.0,0.358125,92.0,38.0,8,218,2021,31,1
2021-08-06 03:00:00,228.488,-1.0,3.0,4.0,29.84375,33.5,90.0,-1.0,0.0,0.358125,91.625,38.375,8,218,2021,31,1
2021-08-06 04:00:00,448.875,-1.0,4.0,4.0,29.8575,30.625,90.0,-1.0,0.0,0.358125,91.375,40.125,8,218,2021,31,1
2021-08-06 05:00:00,455.849,-1.0,5.0,4.0,29.87375,29.625,90.75,-1.0,0.0,0.36593749999999997,92.75,42.375,8,218,2021,31,1
2021-08-06 06:00:00,417.937,-1.0,6.0,4.0,29.8875,29.0,93.125,-1.0,0.0,0.3906770833333333,95.125,42.25,8,218,2021,31,1
2021-08-06 07:00:00,363.15,-1.0,7.0,4.0,29.90375,26.0,96.125,-1.0,0.0,0.4219270833333333,98.875,41.0,8,218,2021,31,1
2021-08-06 08:00:00,365.737,-1.0,8.0,4.0,29.91,20.25,98.75,-1.0,0.0,0.4492708333333333,102.75,42.125,8,218,2021,31,1
